COD_USU,SEX_USU,FEC_NAC_USU,EDAD_USU,GRU_ET,PAI_USU,TIE_DIS,LEN_MAT,AUT_IDE_ET,NOM_CEN,FEC_ING,PER_ING,TIP_SEG_SAL,EST_ACT,FEC_EGR,MOT_EGR
CRF57,1,2018-06-10,7,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2024-03-08,1,1,1,NO APLICA,11
CRF65,1,2016-09-26,9,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2024-05-01,1,1,1,NO APLICA,11
CRF70,2,2016-01-21,9,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2024-05-02,1,1,1,NO APLICA,11
CRF71,2,2015-06-02,10,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2024-05-02,1,1,1,NO APLICA,11
CRF74,1,2012-06-11,13,4,PERÚ,3,10,7,CEDIF YURIMAGUAS,2024-05-02,1,1,1,NO APLICA,11
CRF75,2,2017-12-17,8,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2024-10-01,1,1,1,NO APLICA,11
CRF76,2,2018-11-05,7,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2024-10-01,1,1,1,NO APLICA,11
CRF78,1,2013-09-10,12,4,PERÚ,3,10,7,CEDIF YURIMAGUAS,2024-12-02,1,1,1,NO APLICA,11
CRF79,1,2016-12-26,9,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2024-12-02,1,1,1,NO APLICA,11
CRF80,1,2019-07-23,6,3,PERÚ,3,10,7,CEDIF YURIMAGUAS,2023-01-02,1,2,1,NO APLICA,11
120300153,1,2008-11-09,17,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2017-02-01,1,2,1,NO APLICA,11
120300345,1,2016-04-17,9,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2019-01-14,1,1,1,NO APLICA,11
120300370,1,2015-07-24,10,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2019-03-18,1,1,1,NO APLICA,11
120300480,1,2014-03-26,11,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2020-02-17,1,1,1,NO APLICA,11
120300535,1,2014-10-27,11,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2021-02-11,2,1,1,NO APLICA,11
120300585,1,2013-02-08,12,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2021-08-10,1,2,1,NO APLICA,11
120300589,1,2020-07-02,5,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-02-07,1,1,1,NO APLICA,11
120300590,1,2021-01-07,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-02-08,1,1,1,NO APLICA,11
120300592,2,2019-07-08,6,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-02-15,1,2,1,NO APLICA,11
120300593,1,2014-02-03,11,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-02-15,7,2,1,NO APLICA,11
120300600,1,2021-01-18,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-03-01,1,1,1,NO APLICA,11
120300607,2,2020-04-18,5,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-03-07,1,1,1,NO APLICA,11
120300612,1,2018-08-02,7,3,PERÚ,3,10,1,CEDIF LAS DALIAS,2022-04-01,1,1,1,NO APLICA,11
120300624,2,2017-08-02,8,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-05-18,1,2,1,NO APLICA,11
120300626,1,2017-09-23,8,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-05-12,1,1,1,NO APLICA,11
120300670,1,2021-09-09,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-10-05,1,1,1,NO APLICA,11
120300687,1,2021-03-15,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-02-01,3,1,1,NO APLICA,11
120300699,1,2021-10-06,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-03-01,1,2,1,NO APLICA,11
120300706,2,2020-01-05,5,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-04-03,3,1,1,NO APLICA,11
120300710,2,2014-09-05,11,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-10-04,1,1,1,NO APLICA,11
120300713,1,2017-11-22,8,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-04-13,3,1,1,NO APLICA,11
120300714,1,2021-04-25,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-04-13,1,1,1,NO APLICA,11
120300715,2,2021-01-05,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-04-17,1,1,1,NO APLICA,11
120300739,2,2022-04-07,3,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-09-11,1,1,1,NO APLICA,11
120300748,1,2021-02-12,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-02-05,1,1,1,NO APLICA,11
120300750,2,2016-05-14,9,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-02-06,2,1,1,NO APLICA,11
120300754,1,2021-09-29,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-03-01,1,1,1,NO APLICA,11
120300761,2,2022-06-16,3,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-04-01,2,1,1,NO APLICA,11
120300762,2,2015-11-16,10,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-04-01,2,1,1,NO APLICA,11
120300763,1,2022-08-31,3,2,VENEZUELA,3,10,7,CEDIF LAS DALIAS,2024-04-01,1,1,1,NO APLICA,11
120300766,2,2022-10-09,3,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-04-10,1,1,1,NO APLICA,11
120300770,1,2021-01-09,4,2,PERÚ,3,10,6,CEDIF LAS DALIAS,2024-05-02,1,1,1,NO APLICA,11
120300773,1,2011-05-07,14,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-05-07,7,1,1,NO APLICA,11
120300774,2,2017-11-22,8,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-05-13,2,1,1,NO APLICA,11
120300776,1,2021-04-24,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-05-13,1,1,1,NO APLICA,11
120300786,2,2019-04-22,6,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-09-09,1,1,1,NO APLICA,11
120300999,1,2021-07-28,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-09-23,1,1,1,NO APLICA,11
120300792,1,2023-03-29,2,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-10-02,1,1,1,NO APLICA,11
120300793,1,2023-05-15,2,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-10-09,2,1,1,NO APLICA,11
120300795,1,2023-01-02,2,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-10-14,1,2,1,NO APLICA,11
120300804,1,2021-01-31,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2025-01-17,1,1,1,NO APLICA,11
120301096,2,2010-09-24,15,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2019-04-02,2,1,1,NO APLICA,11
120301098,1,2017-11-03,8,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2021-10-20,2,2,1,NO APLICA,11
120301118,1,2017-10-31,8,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2021-06-23,3,1,1,NO APLICA,11
120301120,2,2019-11-04,6,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-04-15,1,1,1,NO APLICA,11
120301131,1,2014-10-12,11,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-03-10,2,1,1,NO APLICA,11
120301132,2,2013-01-30,12,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-05-17,3,1,1,NO APLICA,11
120301133,2,2015-04-28,10,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-05-16,3,1,1,NO APLICA,11
120301146,1,2016-01-28,9,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-07-20,2,1,1,NO APLICA,11
120301147,2,2015-11-30,10,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2022-09-01,3,1,1,NO APLICA,11
120301175,1,2017-05-04,8,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-05-15,2,1,1,NO APLICA,11
120301179,1,2013-02-14,12,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-06-13,1,1,1,NO APLICA,11
120301180,1,2013-03-02,12,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-06-13,2,1,1,NO APLICA,11
120301181,1,2017-08-30,8,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-06-13,1,1,1,NO APLICA,11
120301183,2,2019-08-29,6,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-07-02,1,1,1,NO APLICA,11
120301192,2,2011-08-10,14,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-03-01,2,1,1,NO APLICA,11
120301196,1,2016-08-12,9,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-03-01,2,1,1,NO APLICA,11
120301197,1,2015-09-11,10,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-03-13,2,1,1,NO APLICA,11
120301203,2,2021-03-14,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-05-01,1,1,1,NO APLICA,11
120302086,1,2013-08-27,12,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2019-06-03,2,1,1,NO APLICA,11
120302295,2,2008-12-03,17,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2019-06-03,3,1,1,NO APLICA,11
120302296,1,2017-06-28,8,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2021-03-01,3,1,1,NO APLICA,11
120302091,2,2015-02-26,10,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2021-03-01,3,1,1,NO APLICA,11
120302297,2,2009-09-17,16,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2021-03-01,1,1,1,NO APLICA,11
120302105,2,2017-09-26,8,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2021-08-06,2,1,1,NO APLICA,11
120302243,2,2020-02-17,5,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-03-17,2,1,1,NO APLICA,11
120302255,1,2014-12-29,11,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-09-12,2,1,1,NO APLICA,11
120302256,1,2009-08-29,16,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2023-09-12,2,1,1,NO APLICA,11
12032264,1,2009-03-27,16,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-03-01,2,1,1,NO APLICA,11
120302268,1,2009-07-31,16,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-05-01,2,1,1,NO APLICA,11
120302269,2,2013-03-19,12,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-05-01,2,1,1,NO APLICA,11
120302270,1,2010-12-16,15,4,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-05-01,2,1,1,NO APLICA,11
120302272,1,2018-01-22,7,3,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-05-01,2,1,1,NO APLICA,11
120302275,1,2021-01-01,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-08-20,2,1,1,NO APLICA,11
120302277,1,2021-04-06,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-08-20,2,1,1,NO APLICA,11
120302278,2,2021-09-25,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-09-03,2,1,1,NO APLICA,11
120302279,2,2021-08-24,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-09-05,2,1,1,NO APLICA,11
120302283,2,2021-02-22,4,2,PERÚ,3,10,7,CEDIF LAS DALIAS,2024-11-12,2,1,1,NO APLICA,11
CDFSJT00095,2,2022-11-16,3,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-03,1,2,1,NO APLICA,11
CDFSJT00096,1,2023-09-21,2,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-03,1,1,1,NO APLICA,11
CDFSJT00099,2,2020-05-05,5,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-03,1,1,1,NO APLICA,11
CDFSJT00101,2,2023-09-25,2,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-03,1,1,1,NO APLICA,11
CDFSJT00104,2,2013-06-18,12,4,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-03,1,2,1,NO APLICA,11
CDFSJT00109,2,2019-12-22,6,3,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-06,1,1,1,NO APLICA,11
CDFSJT00110,2,2019-05-28,6,3,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-07,1,2,1,NO APLICA,11
CDFSJT00111,1,2022-12-02,3,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-07,1,1,1,NO APLICA,11
CDFSJT00114,1,2023-08-14,2,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-10,1,1,1,NO APLICA,11
CDFSJT00116,1,2012-07-14,13,4,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-10,1,1,1,NO APLICA,11
CDFSJT00124,1,2022-04-16,3,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-12,1,1,1,NO APLICA,11
CDFSJT00125,2,2023-12-24,2,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-13,1,1,1,NO APLICA,11
CDFSJT00126,2,2022-07-10,3,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-13,1,1,1,NO APLICA,11
CDFSJT00127,1,2023-09-14,2,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-13,1,1,1,NO APLICA,11
CDFSJT00131,1,2023-04-27,2,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-17,1,1,1,NO APLICA,11
CDFSJT00133,2,2022-03-02,3,2,PERÚ,3,10,7,CEDIF SAN JUDAS TADEO,2025-02-03,1,1,1,NO APLICA,11
607,1,2013-03-20,12,4,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-02-03,1,1,1,NO APLICA,11
608,2,2018-03-22,7,3,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-02-14,1,1,1,NO APLICA,11
610,1,2018-05-18,7,3,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-02-05,1,1,1,NO APLICA,11
611,2,2019-06-08,6,3,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-02-11,5,1,1,NO APLICA,11
616,1,2016-12-25,9,3,PERÚ,3,10,7,CEDIF CAJAMARCA,2025-02-13,1,1,1,NO APLICA,11
120100961,1,2024-04-08,1,2,PERÚ,3,10,6,CEDIF AÑO NUEVO,2025-02-18,1,1,1,NO APLICA,11
120100957,1,2021-06-18,4,2,PERÚ,3,10,6,CEDIF AÑO NUEVO,2025-02-15,1,1,1,NO APLICA,11
120100962,1,2021-04-09,4,2,PERÚ,3,10,6,CEDIF AÑO NUEVO,2025-02-18,1,1,1,NO APLICA,11
120100959,1,2018-10-27,7,3,PERÚ,3,10,6,CEDIF AÑO NUEVO,2025-02-18,1,1,1,NO APLICA,11
SDFSBE00072,1,2021-10-13,4,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-02-10,3,1,1,NO APLICA,11
SDFSBE00073,1,2022-02-04,3,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-02-10,1,1,1,NO APLICA,11
SDFSBE00074,2,2022-01-25,3,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-02-10,1,1,1,NO APLICA,11
SDFSBE00075,1,2012-01-30,13,4,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-02-10,1,2,1,NO APLICA,11
SDFSBE00076,2,2022-02-02,3,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-02-19,1,1,1,NO APLICA,11
SDFSBE00077,2,2021-09-23,4,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-02-19,1,1,1,NO APLICA,11
SDFSBE00079,1,2020-08-29,5,2,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-02-19,1,1,1,NO APLICA,11
SDFSBE00082,2,2017-07-13,8,3,PERÚ,3,10,7,CEDIF SANTA BERNARDITA,2025-02-24,1,1,1,NO APLICA,11
121200255,1,2023-04-19,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-04,2,1,1,NO APLICA,11
121200259,1,2023-04-24,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-12,2,2,1,NO APLICA,11
121200258,1,2023-08-19,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-02,2,1,1,NO APLICA,11
121200272,2,2023-06-22,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-06,2,1,1,NO APLICA,11
121200239,1,2023-06-29,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-12,1,1,1,NO APLICA,11
121200244,1,2023-10-06,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-03,2,1,1,NO APLICA,11
121200238,2,2023-05-17,2,2,PERÚ,3,10,2,CEDIF LOS CABITOS,2025-02-04,2,2,1,NO APLICA,11
121200240,2,2022-04-20,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-04,5,1,1,NO APLICA,11
121200241,2,2022-08-18,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-04,2,1,1,NO APLICA,11
121200269,1,2023-03-04,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-21,1,1,1,NO APLICA,11
121200257,2,2023-01-04,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-07,2,1,1,NO APLICA,11
121200249,2,2022-07-27,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-03,2,1,1,NO APLICA,11
121200245,1,2023-01-22,2,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-03,1,1,1,NO APLICA,11
121200264,1,2022-10-26,3,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-12,2,1,1,NO APLICA,11
121200237,2,2022-10-06,3,2,PERÚ,3,10,2,CEDIF LOS CABITOS,2025-02-04,2,1,1,NO APLICA,11
121200247,1,2021-12-01,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-07,1,1,1,NO APLICA,11
121200267,1,2021-07-01,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-10,2,1,1,NO APLICA,11
121200268,2,2021-12-18,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-10,1,1,1,NO APLICA,11
121200275,1,2021-11-17,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-10,1,1,1,NO APLICA,11
121200243,2,2021-12-26,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-04,1,1,1,NO APLICA,11
121200270,1,2021-09-28,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-12,1,1,1,NO APLICA,11
121200274,2,2021-09-27,4,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-17,1,1,1,NO APLICA,11
121200266,1,2020-10-01,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-12,1,1,1,NO APLICA,11
121200242,1,2020-11-25,5,2,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-04,1,1,1,NO APLICA,11
121200061,2,2019-04-02,6,3,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-04,2,1,1,NO APLICA,11
121200007,2,2010-08-12,15,4,PERÚ,3,10,7,CEDIF LOS CABITOS,2025-02-10,2,2,1,NO APLICA,11
411,2,2017-05-01,8,3,PERÚ,3,10,7,CEDIF PESTALOZZI,2025-02-19,1,2,1,NO APLICA,11
419,1,2022-11-28,3,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2025-02-24,1,1,1,NO APLICA,11
414,2,2020-10-21,5,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2025-02-10,1,1,1,NO APLICA,11
93,2,2013-02-21,12,4,PERÚ,3,10,7,CEDIF PESTALOZZI,2025-02-25,1,1,1,NO APLICA,11
416,2,2019-12-23,6,3,PERÚ,3,10,7,CEDIF PESTALOZZI,2025-02-18,1,1,1,NO APLICA,11
199,1,2020-01-25,5,2,PERÚ,3,10,7,CEDIF PESTALOZZI,2025-02-04,1,1,1,NO APLICA,11
CDFRCM00093,2,2021-01-06,4,2,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2025-02-12,1,1,1,NO APLICA,11
CDFRCM00094,2,2022-03-17,3,2,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2025-02-12,3,1,1,NO APLICA,11
CDFRCM00095,1,2021-06-24,4,2,PERÚ,3,10,1,CEDIF ROSA CODA DE MARTORELL,2025-02-12,1,1,1,NO APLICA,11
CDFRCM00097,2,2013-03-08,12,4,PERÚ,3,10,2,CEDIF ROSA CODA DE MARTORELL,2025-02-12,1,1,1,NO APLICA,11
CDFRCM00099,1,2009-01-14,16,4,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2025-02-17,1,1,1,NO APLICA,11
CDFRCM00100,2,2022-04-22,3,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2025-02-18,1,1,1,NO APLICA,11
CDFRCM00101,1,2022-08-11,3,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2025-02-19,1,1,1,NO APLICA,11
CDFRCM00102,2,2021-08-08,4,2,PERÚ,3,10,7,CEDIF ROSA CODA DE MARTORELL,2025-02-20,4,1,1,NO APLICA,11
TURQ 205,1,2016-05-08,9,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-02-05,1,1,1,NO APLICA,11
TURQ 206,1,2022-07-22,3,2,CHILE,3,10,7,CEDIF TURQUEZAS,2025-02-04,1,1,1,NO APLICA,11
TURQ 207,1,2015-05-29,10,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-02-03,1,1,1,NO APLICA,11
TURQ 208,1,2015-09-02,10,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-02-11,1,1,1,NO APLICA,11
TURQ 210,1,2008-10-08,17,4,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-02-14,1,1,1,NO APLICA,11
TURQ 213,2,2021-11-23,4,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-02-26,1,1,1,NO APLICA,11
JB 80,2,2018-02-05,7,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-02-23,1,1,1,NO APLICA,11
JB 81,1,2016-01-14,9,3,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-02-28,1,2,1,NO APLICA,11
JB 82,1,2022-09-25,3,2,PERÚ,3,10,7,CEDIF TURQUEZAS,2025-02-28,1,1,1,NO APLICA,11
120400188,1,2022-11-03,3,2,PERÚ,3,10,7,CEDIF ROSA DE LIMA,2025-02-11,1,2,1,NO APLICA,11
120400190,2,2022-11-20,3,2,PERÚ,3,10,7,CEDIF ROSA DE LIMA,2025-02-03,1,1,1,NO APLICA,11
120400193,1,2022-08-05,3,2,PERÚ,3,10,7,CEDIF ROSA DE LIMA,2025-02-03,1,1,1,NO APLICA,11
CDFASA00071,2,2020-08-03,5,2,PERÚ,3,10,6,CEDIF ALEJANDRO SÁNCHEZ ARTEAGA,2025-02-18,1,1,1,NO APLICA,11
CDFASA00070,2,2020-02-21,5,2,PERÚ,3,10,7,CEDIF ALEJANDRO SÁNCHEZ ARTEAGA,2025-02-17,1,1,1,NO APLICA,11
00119 OSCANOA NAVARRO,1,2013-09-27,12,4,PERÚ,3,10,7,CEDIF SAN RAMÓN,2025-02-10,1,1,1,NO APLICA,11
12052563,1,2021-07-27,4,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-02-05,1,2,1,NO APLICA,11
12052565,1,2024-03-18,1,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-02-05,1,1,1,NO APLICA,11
12052566,1,2022-06-14,3,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-02-05,1,2,1,NO APLICA,11
12052568,2,2021-03-15,4,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-02-05,2,1,1,NO APLICA,11
12052569,1,2017-01-20,8,3,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-02-13,3,1,1,NO APLICA,11
12052570,2,2021-02-07,4,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-02-13,1,1,1,NO APLICA,11
12052572,2,2020-12-04,5,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-02-12,1,1,1,NO APLICA,11
12052573,2,2021-04-26,4,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-02-13,1,1,1,NO APLICA,11
12052574,1,2019-04-21,6,3,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-02-03,1,1,1,NO APLICA,11
12052577,2,2021-06-12,4,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-02-19,1,1,1,NO APLICA,11
12052578,1,2021-06-29,4,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-02-19,1,1,1,NO APLICA,11
12052579,2,2023-09-12,2,2,PERÚ,3,10,7,CEDIF PAMPLONA - PAPA LEÓN XIV,2025-02-27,1,1,1,NO APLICA,11
746,1,2021-12-11,4,2,PERÚ,3,10,4,CEDIF HUARAZ,2025-02-03,3,1,1,NO APLICA,11
748,1,2019-08-04,6,3,PERÚ,3,10,4,CEDIF HUARAZ,2025-02-13,3,1,1,NO APLICA,11
749,2,2023-09-20,2,2,PERÚ,3,10,4,CEDIF HUARAZ,2025-02-03,3,1,1,NO APLICA,11
750,2,2022-07-16,3,2,PERÚ,3,10,4,CEDIF HUARAZ,2025-02-03,3,1,1,NO APLICA,11
752,1,2022-08-16,3,2,PERÚ,3,10,4,CEDIF HUARAZ,2025-02-03,3,1,1,NO APLICA,11
121000756,2,2021-06-10,4,2,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-02-03,1,1,1,NO APLICA,11
121000758,2,2023-04-19,2,2,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-02-25,1,1,1,NO APLICA,11
121000759,1,2022-07-16,3,2,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-02-07,1,1,1,NO APLICA,11
121000760,2,2016-12-18,9,3,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-02-13,1,1,1,NO APLICA,11
121000761,1,2023-03-19,2,2,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-02-06,1,2,1,NO APLICA,11
121000763,2,2019-07-24,6,3,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-02-10,1,1,1,NO APLICA,11
121000764,1,2017-05-18,8,3,VENEZUELA,3,10,7,CEDIF TAHUANTINSUYO,2025-02-05,1,1,1,NO APLICA,11
121000766,1,2022-10-26,3,2,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-02-14,1,2,1,NO APLICA,11
121000767,1,2020-09-09,5,2,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-02-27,1,1,1,NO APLICA,11
121001298,1,2013-04-03,12,4,PERÚ,3,10,7,CEDIF TAHUANTINSUYO,2025-02-03,1,1,1,NO APLICA,11
120200631,1,2020-09-14,5,2,PERÚ,3,10,7,CEDIF COLLIQUE,2025-02-04,1,1,1,NO APLICA,11
120200632,2,2020-07-01,5,2,PERÚ,3,10,7,CEDIF COLLIQUE,2025-02-05,1,1,1,NO APLICA,11
